nct_id,number
NCT04878354,55
NCT04879225,2
NCT04879745,5
NCT04879823,87
NCT04880161,5
NCT04880447,37
NCT04880642,37
NCT04880733,15
NCT04880863,38
NCT04881448,223
NCT04881461,56
NCT04881747,4
NCT04881760,63
NCT04881942,3
NCT04882072,3
NCT04882085,19
NCT04882215,5
NCT04882241,120
NCT04882917,10
NCT04882995,13
NCT04883541,25
NCT04883645,1
NCT04885296,8
NCT04885998,22
NCT04886063,388
NCT04886154,119
NCT04886596,24966
NCT04887129,101
NCT04887285,5
NCT04887415,2
NCT04887506,14
NCT04887922,1
NCT04887948,27
NCT04888377,26
NCT04888494,6
NCT04888585,472
NCT04889040,10
NCT04889118,131
NCT04889209,155
NCT04889222,16
NCT04889625,10
NCT04889664,3
NCT04890509,8
NCT04890652,2
NCT04891107,3
NCT04891419,8
NCT04892147,2
NCT04893018,6
NCT04893811,11
NCT04894903,8
NCT04895085,3
NCT04895982,33
NCT04896086,6
NCT04896385,24
NCT04896476,3
NCT04896593,5
NCT04897594,5
NCT04897867,11
NCT04898673,1
NCT04899232,5
NCT04899245,55
NCT04899349,2
NCT04899674,1
NCT04900038,75
NCT04900220,2
NCT04900272,6
NCT04902326,53
NCT04903093,1
NCT04903288,11
NCT04903626,8
NCT04905134,3
NCT04905290,18
NCT04905407,28
NCT04905498,3
NCT04905563,4
NCT04906499,1
NCT04906616,5
NCT04907032,8
NCT04907227,81
NCT04907357,33
NCT04907474,1
NCT04907851,33
NCT04908189,114
NCT04908384,8
NCT04908397,2
NCT04908475,143
NCT04908488,2
NCT04908514,3
NCT04908683,25053
NCT04908722,297
NCT04908800,1
NCT04908930,15
NCT04909593,1
NCT04909801,14
NCT04909853,2
NCT04912245,41
NCT04912856,7
NCT04912895,2
NCT04913610,4
NCT04913675,101
NCT04914000,9
NCT04914364,3
NCT04914676,3
NCT04914819,16
NCT04915729,143
NCT04916769,2
NCT04918147,2
NCT04918771,16
NCT04918784,9
NCT04919161,3
NCT04919317,23
NCT04919499,3
NCT04919564,3
NCT04920084,5
NCT04920916,24
NCT04921969,147
NCT04922021,20
NCT04923347,14
NCT04924062,158
NCT04924114,5
NCT04924400,3
NCT04924660,287
NCT04925570,56
NCT04925934,45
NCT04926740,14
NCT04926831,4
NCT04927065,467
NCT04927247,5
NCT04927312,4
NCT04927364,4
NCT04927884,2
NCT04927975,31
NCT04929249,43
NCT04929613,12
NCT04930263,8
NCT04930536,13
NCT04930965,12
NCT04931888,6
NCT04932941,21
NCT04933617,3
NCT04933968,17
NCT04934072,64
NCT04934189,21
NCT04934670,9
NCT04934722,186
NCT04935931,1
NCT04936035,31
NCT04936334,1
NCT04936685,1
NCT04936841,1
NCT04937504,19
NCT04937816,4676
NCT04938180,1
NCT04938427,30
NCT04938453,2
NCT04938492,35
NCT04938648,14
NCT04939428,940
NCT04939701,14
NCT04940130,15
NCT04940624,21
NCT04941807,2
NCT04941898,1
NCT04942366,10
NCT04942925,2
NCT04944784,393
NCT04944992,10
NCT04945733,10
NCT04947436,18
NCT04947579,166
NCT04948333,199
NCT04948450,4
NCT04948697,94
NCT04949191,5
NCT04949399,22
NCT04949490,6
NCT04949802,3
NCT04949841,137
NCT04950166,1
NCT04950465,1
NCT04950660,10
NCT04951037,31
NCT04951479,1
NCT04952389,12
NCT04952402,5
NCT04952597,45
NCT04952701,5
NCT04952909,3
NCT04953728,4
NCT04954326,4
NCT04954586,5
NCT04955639,8
NCT04956575,90
NCT04956666,23
NCT04956692,531
NCT04956861,20
NCT04957290,21
NCT04957758,10
NCT04958109,2
NCT04958200,7
NCT04958642,66
NCT04960202,162
NCT04960228,474
NCT04961541,11
NCT04962022,1
NCT04962230,2
NCT04962698,13
NCT04963062,6
NCT04963231,74
NCT04963270,188
NCT04964063,98
NCT04964089,36
NCT04964128,2
NCT04964258,2
NCT04964388,5
NCT04964414,20
NCT04964544,42
NCT04964557,14
NCT04964960,1
NCT04965389,3
NCT04965688,2
NCT04966013,7
NCT04966741,1
NCT04966910,16
NCT04967443,21
NCT04967599,77
NCT04967885,108
NCT04968353,3
NCT04968925,24
NCT04969198,56
NCT04969224,2
NCT04969250,14
NCT04969263,9
NCT04969276,13
NCT04969289,22
NCT04969861,1
NCT04970654,7
NCT04971109,52
NCT04971187,2
NCT04971226,92
NCT04971395,1
NCT04971681,1
NCT04971837,12
NCT04971967,13
NCT04972630,74
NCT04972786,1
NCT04972968,146
NCT04973085,1
NCT04973228,43
NCT04973254,1
NCT04973449,136
NCT04974580,131
NCT04974619,3
NCT04974697,2
NCT04974749,3
NCT04975191,39
NCT04975438,3
NCT04976777,1
NCT04976855,4
NCT04977583,31
NCT04977947,2
NCT04978090,2
NCT04978337,1
NCT04978363,3
NCT04979442,99
NCT04979858,1
NCT04979897,185
NCT04980014,75
NCT04980040,492
NCT04980300,16
NCT04980391,23
NCT04980456,7
NCT04980612,12
NCT04981678,1
NCT04981717,434
NCT04982029,5
NCT04982445,6
NCT04982575,4
NCT04982588,2
NCT04983264,2
NCT04983589,6
NCT04983901,12
NCT04983940,16
NCT04984278,4
NCT04984681,4
NCT04984876,30
NCT04984889,5
NCT04984993,18
NCT04985682,1
NCT04986904,12
NCT04986982,19
NCT04987320,1
NCT04987762,103
NCT04987944,2
NCT04988035,61
NCT04988087,25
NCT04988308,125
NCT04988867,15
NCT04989816,80
NCT04990440,1
NCT04991311,1
NCT04992273,1
NCT04992520,6
NCT04992546,6
NCT04993339,5
NCT04993677,73
NCT04994431,1
NCT04994535,33
NCT04995055,10
NCT04995419,40
NCT04996004,76
NCT04996797,178
NCT04997161,3
NCT04999020,38
NCT04999085,1
NCT04999111,302
NCT04999163,3
NCT04999839,36
NCT05000164,10
NCT05000931,1
NCT05001620,1
NCT05001945,18
NCT05002088,60
NCT05002972,2
NCT05002985,1
NCT05003167,1
NCT05003622,3
NCT05004181,272
NCT05004649,8
NCT05004688,11
NCT05005247,1
NCT05005273,1
NCT05005312,1
NCT05005507,1
NCT05006417,1
NCT05006703,19
NCT05006872,68
NCT05007041,1
NCT05007080,18
NCT05007717,5
NCT05008055,5
NCT05008224,146
NCT05008835,16
NCT05009251,668
NCT05010070,2
NCT05011513,46
NCT05012163,2
NCT05012397,26
NCT05013008,30
NCT05013385,5
NCT05013749,18
NCT05013905,2
NCT05014412,85
NCT05014919,31
NCT05015478,1
NCT05016622,61
NCT05016765,4
NCT05017103,2
NCT05017480,51
NCT05017493,122
NCT05018143,10
NCT05019131,3
NCT05019729,3
NCT05020249,1
NCT05020327,17
NCT05020366,4
NCT05020665,15
NCT05020899,11
NCT05021081,2
NCT05021640,1
NCT05021978,7
NCT05022121,3
NCT05022212,2
NCT05024032,9
NCT05024058,43
NCT05024747,6
NCT05025384,11
NCT05025449,2
NCT05026853,41
NCT05027451,2
NCT05027815,3
NCT05027971,17
NCT05028361,1
NCT05028517,46
NCT05028634,1
NCT05028751,24
NCT05029362,9
NCT05029622,1
NCT05030233,1
NCT05030311,95
NCT05032157,114
NCT05032690,7
NCT05032872,14
NCT05032950,2
NCT05033080,23
NCT05033262,2
NCT05033743,4
NCT05034328,11
NCT05034731,2
NCT05034874,42
NCT05034952,16
NCT05035550,3
NCT05035654,7
NCT05036369,4
NCT05036668,1
NCT05037409,1
NCT05037513,47
NCT05038020,3
NCT05038163,578
NCT05038293,2
NCT05038566,1
NCT05038800,13
NCT05038982,2
NCT05039021,4
NCT05040971,15
NCT05041062,2
NCT05041361,4
NCT05041439,3
NCT05043883,4
NCT05044234,109
NCT05044325,16
NCT05045144,28
NCT05045625,3
NCT05046132,8
NCT05046795,51
NCT05047211,13
NCT05047523,34
NCT05047601,132
NCT05047770,82
NCT05048186,14
NCT05048238,1
NCT05048329,2
NCT05048342,3
NCT05048719,31
NCT05048784,5
NCT05049122,3
NCT05050318,1
NCT05050578,4
NCT05051124,6
NCT05051579,37
NCT05052697,42
NCT05052983,16
NCT05052996,136
NCT05054114,15
NCT05054374,6
NCT05055128,20
NCT05056246,4
NCT05056311,38
NCT05056870,10
NCT05056987,3
NCT05057247,26
NCT05057897,5
NCT05058365,2
NCT05058391,1
NCT05058664,7
NCT05059080,67
NCT05059262,122
NCT05059301,12
NCT05059600,10
NCT05059977,1
NCT05060003,7
NCT05060237,12
NCT05061446,3
NCT05061537,19
NCT05061693,21
NCT05061706,51
NCT05061966,26
NCT05061992,4
NCT05062265,1
NCT05062759,2
NCT05063994,5
NCT05064397,23
NCT05064735,39
NCT05064800,1
NCT05065619,128
NCT05065983,2
NCT05066165,6
NCT05066230,253
NCT05067335,34
NCT05067647,1
NCT05067933,10
NCT05068284,97
NCT05069155,4
NCT05069415,4
NCT05069597,1
NCT05069896,6
NCT05070429,27
NCT05070546,35
NCT05070728,6
NCT05070741,1
NCT05070754,2
NCT05070897,191
NCT05071027,5
NCT05071053,35
NCT05071183,9
NCT05071313,67
NCT05071430,19
NCT05071807,8
NCT05072080,356
NCT05072795,5
NCT05072964,5
NCT05073133,2
NCT05073315,78
NCT05073458,9
NCT05074433,31
NCT05074498,9
NCT05074667,15
NCT05075408,43
NCT05075850,34
NCT05076045,4
NCT05076149,30
NCT05076266,2
NCT05076708,12
NCT05077267,168
NCT05079230,378
NCT05079477,27
NCT05079750,1
NCT05080660,15
NCT05081388,3
NCT05082376,2
NCT05082857,7
NCT05082909,1
NCT05082935,1265
NCT05083351,49
NCT05083442,9
NCT05083559,8
NCT05083585,8
NCT05083949,8
NCT05084053,3
NCT05084508,26
NCT05085405,4
NCT05085665,2
NCT05085730,5
NCT05085964,21
NCT05086276,2
NCT05086289,20
NCT05086510,4
NCT05086744,15
NCT05087030,38
NCT05087966,6
NCT05087979,1
NCT05087992,12
NCT05088603,7
NCT05089019,28
NCT05089357,34
NCT05089682,2
NCT05089708,25
NCT05089734,603
NCT05090683,27
NCT05090852,5
NCT05091060,1
NCT05091307,146
NCT05091528,2
NCT05091918,82
NCT05092919,9
NCT05093205,25
NCT05093322,13
NCT05093790,2
NCT05093829,123
NCT05093842,9
NCT05094154,123
NCT05095311,7
NCT05095454,1
NCT05096208,23
NCT05096221,125
NCT05096312,7
NCT05096884,4
NCT05097326,1
NCT05097716,2
NCT05097963,34
NCT05098041,1
NCT05098509,4
NCT05098743,4
NCT05099380,6
NCT05099640,47
NCT05099926,1
NCT05100628,5
NCT05101122,5
NCT05101252,5
NCT05101343,3
NCT05101486,55
NCT05102162,17
NCT05102734,4
NCT05103657,58
NCT05104242,8
NCT05104463,9
NCT05104476,16
NCT05104697,1
NCT05104749,5
NCT05105789,1
NCT05106959,1
NCT05107401,25
NCT05107492,1
NCT05108805,5
NCT05108922,35
NCT05109117,2
NCT05109702,22
NCT05110495,2
NCT05110690,10
NCT05111002,2
NCT05111041,14
NCT05111145,86
NCT05111249,9
NCT05111548,4
NCT05112900,2849
NCT05113940,7
NCT05113966,30
NCT05113979,3
NCT05114473,4
NCT05114564,2
NCT05114590,14
NCT05116046,35
NCT05116683,4
NCT05116774,7
NCT05116787,7
NCT05117060,64
NCT05118386,3
NCT05119023,4
NCT05119569,109
NCT05121480,93
NCT05121766,14
NCT05122143,4
NCT05123027,52
NCT05123222,3
NCT05123586,5
NCT05124210,2
NCT05124899,3
NCT05125679,7
NCT05126433,47
NCT05127421,15
NCT05127486,53
NCT05128578,14
NCT05128773,3
NCT05128929,1
NCT05129137,5
NCT05129449,1
NCT05129488,3
NCT05129501,95
NCT05130281,1
NCT05130970,7
NCT05131165,18
NCT05131204,3
NCT05131451,1
NCT05131646,1
NCT05132127,1
NCT05132478,8
NCT05132569,6
NCT05132699,3
NCT05133180,5
NCT05133323,4
NCT05134233,4
NCT05134337,3
NCT05134649,30
NCT05135156,2
NCT05135273,4
NCT05135767,6
NCT05135871,1
NCT05136170,5
NCT05136404,4
NCT05136443,4
NCT05136690,5
NCT05136898,2
NCT05137041,5
NCT05137717,8
NCT05138653,11
NCT05139030,6
NCT05139303,4
NCT05139810,87
NCT05139992,18
NCT05140382,52
NCT05141175,1
NCT05141448,10
NCT05141903,4
NCT05142306,1
NCT05142332,45
NCT05142566,1
NCT05144009,41
NCT05144477,2
NCT05144945,1
NCT05145322,9
NCT05146999,16
NCT05147116,1
NCT05147311,8
NCT05147428,1655
NCT05147584,8
NCT05148234,2
NCT05148884,4
NCT05148962,14
NCT05149313,19
NCT05150964,2
NCT05151445,3
NCT05151471,154
NCT05153148,48
NCT05153473,49
NCT05153499,13
NCT05153629,2
NCT05154578,19
NCT05155306,8
NCT05156073,1
NCT05156125,10
NCT05158140,42
NCT05158244,2
NCT05158296,7
NCT05158504,5
NCT05159362,1
NCT05159622,9
NCT05161936,2
NCT05162027,1
NCT05162066,2
NCT05165394,10
NCT05166421,31
NCT05166512,21
NCT05166603,68
NCT05166876,1
NCT05166902,1
NCT05167864,29
NCT05168267,6
NCT05168579,21
NCT05168657,1
NCT05169567,291
NCT05169710,11
NCT05170009,1
NCT05170841,14
NCT05171777,179
NCT05172050,34
NCT05172232,3
NCT05172544,2
NCT05172570,2
NCT05173974,2
NCT05174065,12
NCT05174949,6
NCT05176314,4
NCT05176717,5
NCT05177094,24
NCT05177354,4
NCT05177770,6
NCT05177848,8
NCT05178121,5
NCT05178316,87
NCT05178641,6
NCT05179057,34
NCT05179421,1
NCT05179837,4
NCT05180500,3
NCT05180630,3
NCT05182125,34
NCT05182840,261
NCT05184062,7
NCT05184192,25
NCT05184452,5
NCT05185453,16
NCT05186311,1
NCT05188521,1
NCT05190419,77
NCT05192109,48
NCT05192200,4
NCT05193318,2
NCT05193500,19
NCT05194124,4
NCT05194579,14
NCT05194917,23
NCT05194956,2
NCT05195528,131
NCT05196737,3
NCT05196828,7
NCT05197049,27
NCT05198843,1
NCT05199090,41
NCT05199233,1
NCT05200403,12
NCT05200455,4
NCT05200845,6
NCT05200858,5
NCT05200936,7
NCT05201079,44
NCT05201703,2
NCT05201807,2
NCT05203822,2
NCT05204134,4
NCT05204654,4
NCT05205005,2
NCT05205161,7
NCT05206604,1
NCT05207956,3
NCT05208866,1
NCT05209360,1
NCT05211739,4
NCT05212883,125
NCT05213390,23
NCT05213481,4
NCT05214560,18
NCT05215054,12
NCT05215314,7
NCT05215847,1
NCT05216406,17
NCT05216978,8
NCT05217641,12
NCT05218096,70
NCT05219253,3
NCT05219448,9
NCT05219669,1
NCT05220254,12
NCT05221749,5
NCT05222880,3
NCT05223673,7
NCT05224050,12
NCT05224544,3
NCT05225389,3
NCT05227027,21
NCT05227118,3
NCT05227209,55
NCT05228132,7
NCT05228457,2
NCT05228470,38
NCT05229120,8
NCT05229406,3
NCT05229653,1
NCT05232097,1
NCT05232682,2
NCT05232864,31
NCT05233085,1
NCT05234632,11
NCT05236257,93
NCT05236270,11
NCT05237284,305
NCT05238025,15283
NCT05239039,1
NCT05239195,3
NCT05239221,5
NCT05239455,7
NCT05239494,1
NCT05239598,2
NCT05243550,197
NCT05243745,2
NCT05244122,318
NCT05244226,6
NCT05245071,22
NCT05245864,2
NCT05246111,1
NCT05246397,3
NCT05246514,72
NCT05246670,9
NCT05247489,23
NCT05248867,69
NCT05248997,59
NCT05249127,20
NCT05249439,11
NCT05249569,1
NCT05249582,4
NCT05249829,282
NCT05251363,31
NCT05252702,434
NCT05253573,1
NCT05253807,8
NCT05254613,1
NCT05255068,1
NCT05256017,12
NCT05256134,25
NCT05256654,12
NCT05256706,33
NCT05257109,1
NCT05257486,3
NCT05257798,1
NCT05257837,10
NCT05258058,2
NCT05258149,5
NCT05258630,4
NCT05258890,32
NCT05259033,18
NCT05259163,1
NCT05259722,140
NCT05259917,42
NCT05260073,21
NCT05260437,25
NCT05261126,8
NCT05261490,10
NCT05262517,16
NCT05262738,1
NCT05262751,2
NCT05263505,1
NCT05263921,1
NCT05265247,11
NCT05266053,12
NCT05266456,23
NCT05266586,9
NCT05266963,1
NCT05267470,74
NCT05268016,52
NCT05268055,156
NCT05268393,3
NCT05269667,4
NCT05269966,10
NCT05270408,5
NCT05270460,2
NCT05270863,9
NCT05271175,62
NCT05273749,91
NCT05273801,1
NCT05274074,8
NCT05274165,6
NCT05274217,11
NCT05274269,8
NCT05274763,1
NCT05274906,3
NCT05274958,57
NCT05275010,7
NCT05275205,12
NCT05277337,3
NCT05278858,1
NCT05279131,3
NCT05279807,3
NCT05280574,2
NCT05280717,13
NCT05281562,1
NCT05282004,2
NCT05282173,9
NCT05283395,20
NCT05283499,3
NCT05284019,32
NCT05285137,15
NCT05285787,1
NCT05286307,66
NCT05286658,2
NCT05287178,2
NCT05287685,4
NCT05288283,2
NCT05288673,1
NCT05289037,101
NCT05289271,1
NCT05289570,1
NCT05290493,5
NCT05291520,1
NCT05291689,17
NCT05291936,4
NCT05292131,3
NCT05292365,2
NCT05292391,1
NCT05292534,8
NCT05292755,14
NCT05293171,3
NCT05293639,11
NCT05293717,1
NCT05293743,1
NCT05294211,40
NCT05294328,7
NCT05296525,3
NCT05296629,35
NCT05297565,3
NCT05297578,7
NCT05298111,6
NCT05298306,1
NCT05299073,3
NCT05299359,141
NCT05299528,6
NCT05299723,2
NCT05299892,2
NCT05300087,1
NCT05300763,3
NCT05301322,25
NCT05302414,76
NCT05304611,6
NCT05305040,250
NCT05305651,9
NCT05306977,1
NCT05307510,10
NCT05307523,2
NCT05307692,18
NCT05307783,11
NCT05307978,6
NCT05308004,1
NCT05309083,2
NCT05309291,1
NCT05310084,19
NCT05311384,3
NCT05312632,39
NCT05314478,1
NCT05314816,27
NCT05315713,8
NCT05315908,9083
NCT05316597,12
NCT05317195,9
NCT05317312,3
NCT05318092,4
NCT05318287,8
NCT05318937,5
NCT05319080,6
NCT05319600,5
NCT05320393,10
NCT05320432,2
NCT05320887,3
NCT05323084,1
NCT05323396,33
NCT05323994,1
NCT05324124,2
NCT05325294,13
NCT05326529,3
NCT05326815,14
NCT05327361,4
NCT05327491,2
NCT05327816,132
NCT05328973,1
NCT05329220,394
NCT05330312,17
NCT05330676,11
NCT05332392,44
NCT05333289,47
NCT05333900,4
NCT05333965,2
NCT05334212,7
NCT05335005,1
NCT05337748,2
NCT05338086,73
NCT05338333,1
NCT05338502,3
NCT05340504,1
NCT05340751,3
NCT05341622,216
NCT05342532,50
NCT05343364,1
NCT05343455,34
NCT05343624,1
NCT05344560,7
NCT05346055,3
NCT05346640,28
NCT05347147,10
NCT05347485,86
NCT05348681,19
NCT05349084,1
NCT05349188,1
NCT05349617,25
NCT05349838,21
NCT05349864,2
NCT05350410,1
NCT05350423,17
NCT05352815,69
NCT05354206,1
NCT05355116,2
NCT05355805,83
NCT05359952,1
NCT05360784,36
NCT05361304,5
NCT05362487,4
NCT05363163,13
NCT05364671,57
NCT05366738,1
NCT05367973,2
NCT05368103,8
NCT05368831,3
NCT05369208,4
NCT05369403,34
NCT05369806,1
NCT05370040,2
NCT05370157,43
NCT05371652,33
NCT05372315,1
NCT05372575,23
NCT05372653,5
NCT05372913,7
NCT05373108,2
NCT05373706,4
NCT05374421,7
NCT05374837,35
NCT05375760,251
NCT05375838,33
NCT05375929,25
NCT05375955,71
NCT05376215,4
NCT05376319,6
NCT05376397,1
NCT05377749,8
NCT05378269,3
NCT05379400,2
NCT05379920,5
NCT05382039,7
NCT05382104,1
NCT05382936,20
NCT05383508,5
NCT05384171,21
NCT05384834,48
NCT05384938,15
NCT05385224,5
NCT05386030,63
NCT05386238,6
NCT05386355,4
NCT05387408,4939
NCT05392803,2
NCT05393037,10
NCT05393271,1
NCT05394350,27
NCT05395104,2
NCT05397171,16
NCT05398237,1
NCT05399459,98
NCT05399641,50
NCT05399771,4
NCT05400746,5
NCT05401565,3
NCT05402995,6
NCT05403502,10
NCT05403801,2
NCT05404711,11
NCT05405244,5
NCT05405985,1
NCT05406440,5
NCT05406791,23
NCT05406921,62
NCT05408429,8
NCT05408468,13
NCT05408858,1
NCT05409183,6
NCT05412121,10
NCT05412134,2
NCT05413369,24
NCT05414175,2
NCT05415436,2
NCT05415462,421
NCT05415722,13
NCT05417113,4
NCT05417412,2
NCT05417438,3
NCT05418296,5
NCT05418426,3
NCT05418673,7
NCT05419505,12
NCT05419557,15
NCT05419908,7
NCT05420961,7
NCT05421754,1
NCT05422625,1
NCT05422885,3
NCT05424380,16
NCT05424718,9
NCT05425420,3
NCT05425563,17
NCT05425719,6
NCT05425732,60
NCT05426031,5
NCT05427539,3
NCT05427916,20
NCT05430022,8
NCT05430854,138
NCT05430919,6
NCT05431153,1
NCT05431543,1
NCT05432986,9
NCT05434078,4
NCT05436262,2
NCT05436288,2
NCT05437510,3301
NCT05438602,46
NCT05439603,2
NCT05439941,285
NCT05441540,2
NCT05442775,71
NCT05444543,4
NCT05445492,1
NCT05445557,1
NCT05446142,1
NCT05446168,1
NCT05446870,146
NCT05447663,8
NCT05447897,2
NCT05448950,7
NCT05451329,5
NCT05451693,2
NCT05452460,7
NCT05453201,1
NCT05453773,9
NCT05454410,2
NCT05454514,4
NCT05457647,3
NCT05458011,22
NCT05458024,2
NCT05458102,5
NCT05458479,1
NCT05458895,28
NCT05459558,7
NCT05459688,29
NCT05460663,7
NCT05460871,3
NCT05461131,2
NCT05463198,37
NCT05463705,326
NCT05463952,6
NCT05464420,70
NCT05464732,2
NCT05466240,2
NCT05466682,5
NCT05467982,5
NCT05468086,4
NCT05468814,11
NCT05469464,84
NCT05470114,2
NCT05470387,3
NCT05470400,5
NCT05472090,12
NCT05473026,7
NCT05473247,1
NCT05473715,3
NCT05476679,2
NCT05477186,13
NCT05478252,14
NCT05478499,14
NCT05478525,7
NCT05478603,1
NCT05479058,22
NCT05479097,2
NCT05480514,23
NCT05481125,3
NCT05481320,8
NCT05481359,4
NCT05482308,2
NCT05483686,12
NCT05484661,1
NCT05484726,33
NCT05485779,4
NCT05485805,14
NCT05485935,7
NCT05486065,26
NCT05486091,3
NCT05487300,1
NCT05487456,1
NCT05487703,109
NCT05489224,471
NCT05489328,8
NCT05490329,43
NCT05490771,35
NCT05496231,112
NCT05497557,2
NCT05498649,1
NCT05498701,1
NCT05499377,3
NCT05499520,529
NCT05500274,181
NCT05501119,7
NCT05502289,1
NCT05502302,8
NCT05505045,3
NCT05506046,391
NCT05506358,7
NCT05507567,5
NCT05510232,15
NCT05510245,1
NCT05511935,36
NCT05512949,21
NCT05512962,1
NCT05513053,44
NCT05513391,12
NCT05513625,1
NCT05513937,13
NCT05514873,6
NCT05515601,10
NCT05516147,2
NCT05517382,1
NCT05518461,25
NCT05520190,9
NCT05521516,2
NCT05522777,2
NCT05523089,2
NCT05523219,8
NCT05523323,112
NCT05523362,9
NCT05524116,5
NCT05524233,5
NCT05524402,7
NCT05524948,3
NCT05525104,16
NCT05525572,2
NCT05525910,3
NCT05525975,13
NCT05526430,2
NCT05526716,63
NCT05526781,1
NCT05526911,2
NCT05529173,13
NCT05529992,1
NCT05530252,3
NCT05533190,30
NCT05533632,11
NCT05535972,44
NCT05536440,1
NCT05538728,2
NCT05540665,19
NCT05540717,27
NCT05541484,1
NCT05543174,7
NCT05543187,5
NCT05543265,7
NCT05543629,36
NCT05543707,11
NCT05545644,7
NCT05546411,3
NCT05550337,90
NCT05551637,8
NCT05552508,3
NCT05552859,60
NCT05553600,173
NCT05553808,105
NCT05554237,4
NCT05554471,7
NCT05556148,36
NCT05556265,73
NCT05557942,186
NCT05559476,51
NCT05559905,2
NCT05560243,25
NCT05562011,22
NCT05563246,8
NCT05563714,56
NCT05564052,19
NCT05565820,4
NCT05566639,1784
NCT05567159,8
NCT05567393,1
NCT05567783,2977
NCT05567952,18
NCT05568615,2
NCT05568797,28
NCT05569252,1
NCT05569954,16
NCT05570500,12
NCT05576155,2
NCT05576662,8
NCT05579899,11
NCT05579977,944
NCT05580003,10
NCT05583578,2
NCT05586490,3
NCT05587998,7
NCT05588440,9
NCT05590000,1
NCT05590403,68
NCT05590767,3
NCT05592418,14
